source_lo_id,dest_lo_id,source_lo_title,dest_lo_title
f8829e85-32e6-4e8e-bcdd-3426bcce88ee,de926da0-5c95-40af-b802-7235e0e9f2db,Identify a Hamilton path and a Hamilton circuit for a given graph,Identify the optimal Hamilton circuit using the brute force method
b057e3cc-ba3c-4fbf-bc67-c0de87211b1a,8f471cc7-0f23-4cb6-a56a-a154758dc16b,Factor a difference of squares,"Solve quadratic equations by factoring, leading coefficient > 1"
42851dd6-510e-494a-8b9b-77b5c9b5b0bd,6d791ba7-85e5-4625-b004-8e136fa1c3a1,Identify additive and multiplicative inverses of a number - ML,Understand the multiplication and division properties of zero - ML
ea6dbe69-fb6d-47f3-a037-a4212b767286,eb22814a-3bbe-4f39-8200-a5932a8a4a6d,Use the product or quotient rule to find a derivative with sine or cosine,Use the chain rule with trigonometric functions
ec84bcfb-dcf2-4d0c-83fc-a3939dec0fc8,af536189-853d-4514-a4b3-a9742a298ef9,Evaluate a double integral by computing an iterated integral over a region bounded by two lines and two functions,Use double integrals to calculate the area of a general plane region
2c57ec47-9e18-47fa-90f2-2568e53e1b43,aee4ba40-93d3-43ca-93b3-4f91bf8e0507,"Solve equations in one variable algebraically, variable just on one side",Translate verbal expressions into mathematical expressions
de916d50-6f65-40ed-99ca-1a0d910d11a3,c8e54c2f-2ac8-431d-90c1-c61ac99bae62,Find the sum or difference of scalar multiples,Multiply two matrices
c9afb949-fd19-4c9e-aa4b-8098299c3be5,7c1dfdf2-0893-4232-81ec-ea86b75b9cf1,Understand the meaning of fractions- PA,Model improper fractions and mixed numbers- PA
000ac216-dc39-4edb-bdeb-0fa0cb737618,93e8ec24-5071-4217-b944-a39475dc2ad7,Graph functions using vertical and horizontal shifts,Identify the axis of symmetry and vertex of a parabola from its equation in standard form
b536c8f0-fc48-433b-add3-0c63a27f014c,7355c3f9-9eea-4cdb-b923-4485a36ea07f,Understand integral notation and verify an indefinite integral,Use the Fundamental Theorem of Calculus to find the derivative of an integral function
0d116f1a-8534-49c0-bc5c-2ae36871ed1d,2c57ec47-9e18-47fa-90f2-2568e53e1b43,Use the following properties of real numbers: inverse and identity,"Solve equations in one variable algebraically, variable just on one side"
04322707-6248-4c8b-ab7f-6b2d413c8b70,d78357ca-0668-4bb7-ac5d-955b43879edf,Divide integers - ML,Identify when fractions are equivalent - ML
0c26f004-a829-4365-a970-8d685831164c,e167771e-fee0-4d2c-a6c8-817a76f76450,Use the product rule to simplify square roots,Add and subtract square roots
ab94b853-84a5-4f99-82eb-96c5a74661c0,925f83f2-f365-4745-98f6-7d44850780b6,Set up a linear equation to solve a real-world application,Make predictions using a line of best fit
be7f937a-e0db-4297-829b-cc9e02e5e059,9fad4d04-c1df-4884-97a9-f05a27d2100d,Evaluate logarithms with negative integer solutions,Graph logarithmic functions
57d75cb9-0c5e-4636-ac1a-b6577c679d9a,7a4c49bf-4b88-447a-aca5-48788ccceba0,Evaluate two-sided limits analytically for rational functions that contain radicals with removable discontinuities,Use the limit definition to find the derivative of a function with a radical
4f1f4967-8fe8-4383-b4ec-268f48d4657d,0e064dcd-3a66-4440-a647-a0a4c72b89b2,Identify intercepts of polynomial functions in factored form,Identify zeros and their multiplicities from an equation or a graph
be6d34be-44f0-43c4-bb32-a3b13302c63e,7b578a8c-13e4-418f-9806-1d875bcbc6fc,Solve systems of equations in two variables by graphing,Solve systems of equations in two variables by substitution
20a06e8f-d8e6-4762-9646-542bc1ab6743,c81a53a8-7600-4ee0-b47c-ecd2948864d3,Distinguish between finite and infinite sets,Determine if a mathematical system is closed under an operation
6fe8f6cb-683b-427e-9d5d-7d33f8b65a01,52cc13ef-1b58-4bd0-9315-a50cc853be21,Find equivalent fractions,Add and subtract fractions with like denominators
9a89c839-05ac-4180-8c43-e80f686f7e48,7abe74bb-a6ff-4e52-be5e-cf9958f471e9,Solve simple inequalities in one variable algebraically,"Solve quadratic inequalities in one variable, graph the solution set, and express the solution set using interval notation"
21ab4f96-1b95-4f8e-90a6-a31e3ceb243c,3088b37f-4286-41bf-b799-d2bbaf407f39,Evaluate a function using function notation,Evaluate exponential functions
c33b1f4a-c3ec-4219-ae70-19042a096248,2bdc9d6d-0b38-463e-ad29-6056b24ed15b,Use Newton's method to approximate the root of a polynomial,Use Newton's method to approximate a square root
82a3656e-cdc1-4172-b155-7b1733c126e2,000ac216-dc39-4edb-bdeb-0fa0cb737618,Graph equations by plotting points,Graph functions using vertical and horizontal shifts
deb1ef63-3a1b-496e-a8a2-b411e1e15406,287ac9ba-4a10-4e9b-86cf-79aaefe1aa89,Solve a differential equation initial value problem,Use Euler's method to approximate the solution of a differential equation
a061a5b4-ab6d-4397-a87c-7c1e6fd0e742,8978ecf9-1664-4dc2-8f81-bc7716ce2c68,Identify the measure of positive and negative angles in standard position and the quadrant of the terminal side,Find the reference angle for a given angle
a97bced8-0582-4636-9795-c8be90d8cf74,a645dd38-78c0-4b74-8a88-cc55791aa8b1,Create a transition diagram and matrix for a given word problem,Find the limiting matrix for an absorbing Markov chain
50af390b-649a-418c-80aa-1f2eba353c16,07306ccf-3eed-43fa-b1c0-aa48111211b8,Find the domain and range of a quadratic function,Perform a quadratic regression with a calculator
fa053eb6-eba1-4209-9ed5-a6838f31b161,330852a1-d968-4fa3-b2ea-3f79a1354dfb,Write the equation of a quadratic function given vertex and a point on a graph,Write the equation of a quadratic function in standard form given the equation in general form
0d80c43a-5cc0-44ce-a036-1c2a87b0a6f6,5bb1baf0-1d53-435b-b2a1-9b339ffaa517,Translate and solve basic percent equations - ML,Solve applications of percent - ML
d76fd2e5-ae62-4faf-9982-67fd16511b13,2c90c736-c135-4fdf-a6ac-647fc0e8db83,Find the partial derivative of a function of two variables,Find the partial derivative of a function of three variables
21ab4f96-1b95-4f8e-90a6-a31e3ceb243c,25fab59f-02b8-47bb-80a7-dc94d655317d,Evaluate a function using function notation,Understand the intermediate value theorem
c3660780-f98e-46fb-ae14-20ab9d49967f,c9f0c79d-53d2-4ed7-aaf5-06dd27b4ff6f,Construct a loan amortization schedule,Choose the best installment loan plan
73043cbd-51ef-45a1-b307-d98bd44b7200,39509be3-8e76-4bd7-baa1-f268d991cc26,Evaluate limits of rational functions at infinity,Evaluate limits of radical and exponential functions at infinity
15e482b5-d4bb-4ce6-a787-c7f4fc6fcc3c,a5612cd7-076f-4652-a9ea-8085887df674,Multiply polynomials together,Perform operations with polynomials of several variables
5d63d82b-b1fb-428b-9451-9a60ba7a07de,e208b2d0-842a-4540-a488-7201657951aa,Identify coefficients and identify and combine like terms - ML,Use the commutative and associative properties - ML
a841930d-372f-43fb-b85a-6e73d8bcfcb1,6814e915-82c7-4e34-9a32-36fa6bc532b1,"Understand the definitions of population, sampling, statistic, parameter, and data","Identify stratified, cluster, systematic, and convenience sampling"
9fad4d04-c1df-4884-97a9-f05a27d2100d,5716aefc-783b-463e-9141-e0876254aac7,Graph logarithmic functions,Graph transformations of logarithmic functions
c247c352-2605-43c1-9fb2-4fc13feb559c,8d77d62d-2af9-405f-9db1-13ea5e691aaa,Use integration by parts when u and v are given,Use integration by parts for indefinite integrals
eaee6130-9b3a-44c0-89d0-3cd418d48c09,0d80c43a-5cc0-44ce-a036-1c2a87b0a6f6,Use a problem-solving strategy for word problems - ML,Translate and solve basic percent equations - ML
6ec7c2eb-39a4-4e3b-be20-ff913205bb9a,65da2524-92e5-4cd1-bf90-98c8c060b2f8,Use the definition of proportionCoReq,Write percent equations as proportionsCoReq
3d68e68f-fd0e-4f55-9688-385c4a2f3980,9415c34f-e999-488f-8bee-86163af4b3eb,Solve equations using the Multiplication Property of EqualityCoReq,Translate sentences involving fractions to equations and solveCoReq
b0f3072a-296f-496e-8714-d9a0d057acc7,da0033a5-30f6-4e85-be5b-b5a81159d007,Understand the extreme value theorem,Locate local and absolute extrema from a graph
d4442c8a-372e-414a-859f-24ab3b395e29,ca1972c6-29f3-4dd0-a9d1-a9146b4c869b,Translate word phrases involving multiplication to math notation- PA,Multiply whole numbers in applications- PA
e167771e-fee0-4d2c-a6c8-817a76f76450,d0b5ea7c-b7da-4afc-8f67-9b625120ec8a,Add and subtract square roots,Rationalize denominators using the conjugate
a97bced8-0582-4636-9795-c8be90d8cf74,f358c8e4-4963-4e7b-9526-10730b085190,Create a transition diagram and matrix for a given word problem,Solve application problems using powers of transition matrices
c049667c-c70d-49a8-8813-58e6549dca44,46c90397-fd14-45f3-a9b5-2d81a14829ff,Graph linear functions,Solve a linear inequality in two variables by graphing
858ea150-7bb3-480a-88f9-1a1f2c788ce1,9913e2aa-5e3d-4a4d-a890-3c614aa20581,Identify domain and range from a set of ordered pairs,Understand function notation
8bca9df9-46b0-4dc5-8ea7-58cf1e5e686a,b257ef30-5580-4f6d-bf09-2e2d7e9722cb,Construct a truth table for a statement with a disjunction and/or a negation and determine its truth value,Convert a disjunction into an equivalent conditional statement
7abe74bb-a6ff-4e52-be5e-cf9958f471e9,b6d144af-1fa6-4ca0-af24-a860418b0c61,"Solve quadratic inequalities in one variable, graph the solution set, and express the solution set using interval notation","Solve inequalities that involve rational expressions, graph the solution sets, and express the solution set using interval notation"
ce597c85-1358-463f-a245-c0848fd3eebe,997dcfae-cb26-4fe9-b909-f2eafbdc24c5,Divide whole numbers using long division- PA,Divide whole numbers using long division where there may be a remainder- PA
7e528de3-f80c-4845-b3cd-369e281a2e2e,c1ae343a-89ed-4465-9bff-19791de1326e,Maximize or minimize area or volume,Minimize travel time
d41db5f5-76b6-40a9-986b-9aa32b88bf8d,9f4ffab6-60c7-406b-8771-102fbe5de0ac,Compute the probability of the union of two events,Compute the probability of two independent events occurring
3f272fb5-8a63-4bfa-a76a-b2b9413c3968,e38c02cc-1999-42f0-a6f1-4a0e4779023e,Convert between fractions and decimals - ML,Convert percents to fractions - ML
ed71e236-1b6f-4a48-8bc4-b351f2a2e36a,72eb7b7d-76cb-427a-8cd7-21f29452b5e7,Write the terms of a sequence defined by an explicit formula,Find the common difference of an arithmetic sequence
422abf7c-1c11-4426-943d-339b30e92e7e,bddfbce8-3ac5-4f2a-b96d-c8376f629b70,Find the Taylor polynomials for a function at a value,Find the Maclaurin polynomials for a function
6b7f25ae-9d57-4d34-837e-d837b2150ff9,f5e67af3-fe36-4b38-9fd3-e46590dd380c,Represent three sets using Venn diagrams,Perform set operations on three sets
925acdbf-8e77-41bc-8e71-8e6d14c3e69d,847238d6-71c0-4bea-8766-589ea38b002c,Convert between units with different prefixes,"Identify units of length, area, or volume correctly for a given measurement"
7e36204a-4a59-4c3c-a783-ee02c3fb1238,31f8ba2a-6792-45e6-8804-dab942dd1b10,Identify vertical asymptotes and removable discontinuities of rational functions,Identify horizontal and slant asymptotes of rational functions
ef1b8fd0-574f-45ac-8233-d61ec8aa0935,fe4a9352-8f4d-4e12-a3f8-de25ee53daec,Understand sine and cosine values on the unit circle,Find exact sine and cosine values for angles in the first quadrant of the unit circle
6d5a5bbb-538f-49b2-b52c-16a15e4ad2d9,61e11969-1343-4f51-90f0-28038467f41e,Use Adam's method of determining apportionment,Choose the best apportionment system for a given region
8a5436a6-0d0c-4445-9517-381ac0302602,9a89c839-05ac-4180-8c43-e80f686f7e48,Use properties of inequalities,Solve simple inequalities in one variable algebraically
d58e4531-6a93-4c9a-ac60-de4d91c7eafd,b0c15a08-2b77-4669-9718-708745c43299,Determine the standard quota for a state given its population,Calculate the lower and upper quotas for a state given its population
ac08f87f-d24d-4231-98b3-b06531f4d796,acb63074-269d-4510-bf87-428b018660bf,Identify where the Alabama paradox occurs,Identify where the population paradox occurs
53c62326-4ffb-4f90-9da9-f41d76a0b059,43673281-60db-4e34-9edc-8ef2d981f0d5,Find the second state of a system given a transition matrix and initial state,Find powers of a transition matrix
41204232-d621-4abf-a7dd-c4491174d5a4,45a754b1-a320-4907-a2a6-6a2aec4e2adf,Solve a nonstandard linear programming problem,Solve a nonstandard linear programming application problem
82a3656e-cdc1-4172-b155-7b1733c126e2,132865b0-7775-46d3-9887-9e232c56be6c,Graph equations by plotting points,Understand the relationship between scatter plots and table and determine patterns
28c7e318-8b05-47a7-87ed-033f15ced07b,d87dee43-6736-4eba-868d-d9776f136637,Simplify algebraic expressions,"Identify identity, conditional, and inconsistent equations"
972ee562-ea22-40f0-9063-042b5717553e,d00f3a85-f815-413c-a55d-e260ec6e88f0,Compute the probability of equally likely outcomes,Compute probability involving permutations
9a6766f2-fb81-4a8b-b423-3e9b94f78676,e14c4c6b-aaa9-4969-9984-c2f8c68e343a,Estimate a value by rounding a whole number,Estimate a value by rounding a decimal
5035ca4c-0308-4c24-b77d-24f6b6ae3a3f,12e9458d-2679-4498-8f82-dc4385ab1b58,Recognize key features of credit cards,Calculate the average daily balance of a credit card
0d80c43a-5cc0-44ce-a036-1c2a87b0a6f6,41abd096-75cc-46f7-a061-0aa5118a523e,Translate and solve basic percent equations - ML,Solve basic applications of percent - ML
dffcc28f-0b24-4b08-a9f0-2d50e35ba376,9b7259b0-a2a3-4855-8506-13963992a98e,Use the properties of the definite integral,Evaluate definite integrals with the Fundamental Theorem of Calculus for functions with positive integer exponents
66281b03-7417-4328-9d3a-ca47eb3570f8,c507eb7d-2654-4813-afee-ea7630be5efd,Add integers - ML,Subtract integers - ML
9785dd26-6fe0-4e0c-8d49-6a2fcb760326,0d7dd712-5228-480a-bcb7-2dc022186377,Use common logarithms,Use natural logarithms
425e1568-3068-440b-89c3-0e07afc19656,656a2476-553d-4a0c-8fdc-ec1916054911,Multiply two decimalsCoReq,Use decimals in money applicationsCoReq
c45ce731-acce-4f01-a1c2-066b21b39a0f,9e4a6eff-84c7-46b0-bfa6-70cc08134246,Evaluate indefinite integrals involving trigonometric functions,Evaluate definite integrals involving trigonometric functions
0de0846d-612e-4f4f-9ba7-cf1790e5a52b,dd964fa8-27b6-4618-a958-5c7f6a425c08,Evaluate two-sided limits analytically for complex fractions with removable discontinuities,Use the limit definition to find the derivative of a rational function
3088b37f-4286-41bf-b799-d2bbaf407f39,a035eb22-dec5-4292-b2f6-3d9110dcd385,Evaluate exponential functions,Evaluate logarithms with positive integer solutions
46c90397-fd14-45f3-a9b5-2d81a14829ff,221d4cc5-e904-43c0-ae57-54fd287918dc,Solve a linear inequality in two variables by graphing,Solve a linear system of inequalities by graphing
0979cadd-b53e-49da-9b90-2e0b99b2247b,b7af8d9b-d8b3-4598-9c7d-c22af571c0ce,Evaluate exponential functions with base e,Use the definition of a logarithm to solve logarithmic equations
a74e241c-dd86-4ec3-a8e8-e261b2c6b501,d5d99e8a-4b42-4318-8493-4434db05bcdb,Find the area of a rectangle,Find the volume and surface area of rectangular solids
0b381c50-bcad-431b-8ff2-069c1362dbc7,40b4cb33-9459-43af-9d4e-38745b7aeeaa,Square a binomial using the binomial squares patternCoReq,Multiply conjugates using the product of conjugates patternCoReq
4bd993d1-2a33-4c8a-917e-c06feb3954c2,1108962e-d304-40d7-96e4-f05d8c3f173b,Determine a voting systems fairness using the head to head count criterion,Choose the best voting system for a given election
9248ade5-ff61-4da2-be2b-24e7eac3bdb0,67496bb1-fb66-427e-9277-57daac272324,Compute probability using the uniform distribution,"Compute the mean, median, and standard deviation of the uniform distribution"
9b7259b0-a2a3-4855-8506-13963992a98e,d0f898ad-404a-4e0d-94c7-c00e7fb40a54,Evaluate definite integrals with the Fundamental Theorem of Calculus for functions with positive integer exponents,Evaluate definite integrals with the Fundamental Theorem of Calculus for functions with rational exponents
24747044-98b4-401d-b21f-774c5ecd07a8,c5ba3cf6-fb5c-4c48-a53f-ce50432e5268,Apply L'Hospital's Rule in the 0/0 case,Determine when to apply L'Hospital's Rule
c6140918-af83-473f-8f2f-d203557f0973,3f163d6d-6b82-4638-a89d-342b19c8b171,Recognize circuits,Identify Euler paths and circuits
